anime_id,Name,Genres,prediction
"The GO!ME project sponsors \"\"youth who are going their own way.\"\" The project's first video outlined some of its collaborations with dancers",musicians,,0
"(Source: ANN)\"",Music,Finished Airing,0
41541,Kimi no Machi nimo Ame wa Furu no Kai?,UNKNOWN,0
41542,Windows Tablet no Uta,Comedy,0
41545,Ogaki Matsuri ni Ikou yo!,Romance,0
"A love story set during the Ogaki Festival preparations. The festival itself is held in May.\"",ONA,Finished Airing,0
41546,Ninja Box 3rd Season,"Action, Comedy, Fantasy",0
41547,Ninjala Episode 0,Sci-Fi,0
WNA researchers Burton,Berecca,and waste no time in trying the gum for themselves! But then...,0
"(Source: Official YouTube channel)\"",ONA,Finished Airing,0
41549,Majutsushi Orphen Hagure Tabi: Tennin no Isan,"Action, Adventure, Drama, Fantasy",0
41555,Aikatsu on Parade! (ONA),Slice of Life,1
"(Source: Crunchyroll)\"",ONA,Finished Airing,0
41556,Maiko-san Chi no Makanai-san,"Gourmet, Slice of Life",1
41558,Asatir: Mirai no Mukashi Banashi,Adventure,0
"(Source: Sentai Filmworks)\"",TV,Finished Airing,0
41564,Hentatsu (TV) Recap,"Adventure, Mystery",0
41567,Isekai Quartet Movie: Another World,"Comedy, Fantasy",0
41568,ARP Backstage Pass: Paradise,UNKNOWN,0
41569,The Miracle,UNKNOWN,2
41570,Kirameki Inokori Daisensou,UNKNOWN,0
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,"Action, Adventure, Drama, Fantasy",0
41574,Guraburu!,"Adventure, Fantasy",5
41586,number24 Recap,Sports,0
41587,Boku no Hero Academia 5th Season,Action,1
The classes are split into squads of four,each of which is tasked with capturing the other group members. The winner is the group who first secures all of the opposing team. While this sounds simple,Shinsou is determined to overcome this challenge.,0
"Thus begins the fiery competition between Class 1-A and 1-B as each tries to prove that they are superior to the other.\"",TV,Finished Airing,0
41589,Tokyo Mew Mew New ♡,"Fantasy, Romance, Sci-Fi",1
During their date,Ichigo is struck by a mysterious light and faints. Waking up to the sight of Aoyama,,0
After she defeats the monster,researchers Ryou Shirogane and Keiichiro Akasaka explain that Ichigo was chosen to become a part of the Mew Project: a group of five magical girls whose DNA has been infused with those of certain endangered species. Now,"Jul 6, 2022 to Sep 21, 2022",0
41590,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,Fantasy,0
41595,Tiger & Bunny 2,"Action, Comedy, Mystery",1
With new heroes protecting Sternbild City,"the ability of both veteran and rookies will be put to the test as they find what it means to rely on others to do to what is best for the city they are trying to protect.\"",UNKNOWN,0
41602,Shissou Word,UNKNOWN,1
41609,Himitsukessha Taka no Tsume Six: Shimane wa Yatsura Da,Comedy,0
41611,Wan Sheng Jie,"Comedy, Supernatural",1
Neil moves in with his online friend and vampire,Ira Blood,the stern angel landlord; Lynn's little sister,0
"What most of them don't realize—not even Neil himself—is that Neil possesses the powers of the Demon King. What effect will this have on the residents of Apartment 1031 on All Saints Street?\"",ONA,Finished Airing,0
41612,Oshougatsuda yo! Pokemon Special!,"Action, Adventure, Comedy, Fantasy",0
41617,Shounen Sunday CM: Joujuu Senjin!! Mushibugyou,Action,0
41619,Munou na Nana,"Supernatural, Suspense",0
Nanao Nakajima,however,he still strives to complete his training. Soon after,0
41622,Yogishayo Isoge,Romance,0
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,"Comedy, Fantasy, Ecchi",1
Diablo,Rem,TV,0
41627,Haze Haseru Hateru made,UNKNOWN,0
41630,"\"Dear. Mr \"\"F\"\"\"",UNKNOWN,2
41632,Wang Gu Shenhua Zhi Tian Xuanzhe,"Action, Sci-Fi",1
"(Source: Exodus Chaos)\"",ONA,Finished Airing,0
41633,Best Friend,UNKNOWN,0
41634,Puso Ni Comi: Okawari,Comedy,0
41635,Zhu Zhu Xia: Jing Su Xiao Yingxiong,Sci-Fi,0
"(Source: videoageinternational.net)\"",TV,Finished Airing,0
41636,Naze Nani Dendrogram,Fantasy,0
41637,Naze Nani Dendrogram Episode 0,Fantasy,0
41638,Bite-Choicar,UNKNOWN,0
Bite racing is a new racing game that never hits a rail with two cars chasing in a match. The bite-free rail running on the track creates a more realistic racing experience. Various types of super cars such as speed type,balance type,,0
"(Source: enewstoday.co.kr)\"",TV,Finished Airing,0
41646,Saibou no Fushigi,UNKNOWN,0
41651,Mushiba no Kodomo no Tanjoubi,UNKNOWN,0
41652,Voltage,UNKNOWN,0
41655,Sunoko-tan. Promotion Anime,Comedy,0
41656,Jigueseo Chikyuu no Sora no Shita de,UNKNOWN,0
41659,Kabukichou Sherlock OVA,"Comedy, Drama, Mystery",0
41660,Yesterday wo Utatte: Haishin-ban Episode,"Drama, Romance",1
41663,Natsuyasumi no Osakana,UNKNOWN,0
41664,Papa to Rusuban,UNKNOWN,0
41667,Monkateu,"Action, Adventure, Fantasy",1
One day,Destro,,0
Now Jin,Sena,,0
"(Source: SAMG Animation)\"",TV,Finished Airing,0
41673,Oshiri no Yama wa Everest,UNKNOWN,0
41674,Aria the Crepuscolo,"Fantasy, Sci-Fi, Slice of Life",1
"(Source: Shochiku)\"",Movie,Finished Airing,0
41684,Oka Shika Chika Ika Saka,UNKNOWN,0
41685,Kaze no Organ,UNKNOWN,0
41686,Zo Zo Zo Zombie-kun (TV),Comedy,1
"(Source: Baka-Updates)\"",TV,Finished Airing,0
41688,Toutotsu ni Egypt Shin,"Comedy, Fantasy",1
41689,Alice or Alice Recap,Slice of Life,0
41691,Ushichichi Tabehoudai! The Animation,Hentai,2
41694,Hataraku Saibou Black,"Action, Drama",1
Set in an environment vastly different from its parent story,Hataraku Saibou Black portrays the cells' struggles as they try to maintain the body's health. However,13.0,0
41707,Chanto Kao ni Kaite Aru,UNKNOWN,0
41708,Free,Avant Garde,0
41709,Ibitsu,UNKNOWN,0
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,"Action, Fantasy, Romance",1
Dissatisfied with being used as tribute,Kazuya decides to help the kingdom revamp its declining economy—not by way of adventuring or war,13.0,0
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,"Action, Drama, Sci-Fi",0
41722,Ringo no Uta,UNKNOWN,0
41725,"Fukarai-chou, Tunnel Roji no Otoko","Avant Garde, Sci-Fi",0
"(Source: TMDB)\"",ONA,Finished Airing,0
41727,Iroha Matsuri,UNKNOWN,0
41729,Nichiyoubi no Shokuji,UNKNOWN,0
41734,Jintai no Survival!,"Action, Comedy",2
41739,Jungle Dance,UNKNOWN,0
41744,365-nichi no Love Song,UNKNOWN,0
41745,An Instant,Avant Garde,0
"(Source: Nishikata Film Review)\"",Movie,Finished Airing,0
41750,Koukaku Kidoutai: SAC_2045 Season 2,"Action, Mystery, Sci-Fi",0
41759,Soratobu Kujira,UNKNOWN,0
41762,Tenchi Souzou Design-bu,"Comedy, Fantasy",1
Shimoda is a newly-hired angel who serves as the mediator between God and the design team. As he steps into his role,he witnesses his coworkers conceive interesting ideas for many unique life forms according to God's desires. From giraffes and snakes to birds,TV,0
41763,Hikari yo,UNKNOWN,2
41764,Soko ni wa Mata Meikyuu,UNKNOWN,2
41766,Hitotsu no Doa,UNKNOWN,0
41768,Yakou,UNKNOWN,0
41769,Nautilus,Drama,0
41776,Oshiri Tantei 2nd Season,"Comedy, Fantasy, Mystery",0
41777,Oshiri Tantei 3rd Season,"Comedy, Fantasy, Mystery",0
41778,Oshiri Tantei 4th Season,"Comedy, Fantasy, Mystery",0
41780,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,UNKNOWN,0
"(Source: Official Site)\"",Movie,Finished Airing,0
41781,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,UNKNOWN,2
41782,BanG Dream! Movie: Poppin' Dream!,UNKNOWN,0
Poppin'Party,Roselia,,0
Kasumi and the others,who have left a lingering sound on the stage of their dreams,,0
Their next stage is overseas?!,,,0
Poppin'Party's music isn't stopping yet!,,,0
"(Source: BanG Dream! Wiki)\"",Movie,Finished Airing,0
41783,Iwa Kakeru! Sport Climbing Girls,Sports,1
Certain that she has found her calling,Konomi immediately joins the club. As she strives to improve her climbing skills,TV,0
41785,Ze Tian Ji 5th Season,"Action, Adventure, Fantasy",0
41786,Akaito,"Drama, Romance",0
41793,Hajimete no Orusuban,Hentai,1
41794,Natsu ga Owaru made The Animation,Hentai,1
Unfortunately for them,the person in charge of the school cameras decided to blackmail them.,,0
Now Yui has no option other than to obey her teacher or he will let the videos go viral. However,"she slowly becomes addicted to her teacher.\"",UNKNOWN,0
41795,Kohakuiro no Hunter The Animation,Hentai,1
Orphaned at a young age,Erika Amber was taken in by a huntress and raised as her successor. However,she decides to visit Azul—the son of a recently deceased hunter—one last time. In a heart-to-heart talk,1
41796,Omukaisan,"Avant Garde, Drama",0
41797,Kangaeru Jikan,Avant Garde,0
41802,Wan Jie Chun Qiu,"Action, Adventure, Fantasy, Romance",1
"(Source: Narul Donghua)\"",ONA,Finished Airing,0
41806,Musekinin Kanchou Tylor Complete Music Clip Collection,UNKNOWN,0
41807,Get Up! Get Live! #Geragera,"Comedy, Slice of Life",0
"(Source: ANN)\"",TV,Finished Airing,0
41808,Shining Star: Saeroun Luna-Queen-ui Tansaeng!,Fantasy,0
The debut class' trained trainee 'Hera' and the hard-trained trainee 'Nara' will audition to become the world's best idol star: 'Luna Queen'.,,,0
Meanwhile,Hera suddenly withdraws from her group 'Dolls' and joins Nara forming a new team called 'New Melody'.,,0
However,talented headmistress Calliope is trying to separate New Melody and Hera by saying that she can win a solo championship when she goes to the final stage of Solo Luna Queen.,,0
The friendship of 'New Melody' is starting to shake...,,,0
Can they protect both the title of Luna Queen and their friendship?,,,0
"(Source: Shining Star Wiki)\"",Movie,Finished Airing,0
41812,Megami-ryou no Ryoubo-kun.,"Comedy, Romance, Ecchi",1
After learning of Koushi's situation,Mineru,the feminine tomboy Kiriya Senshou,0
41813,Kaijuu Step Wandabada 2nd Season,Comedy,0
41814,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 4,"Action, Drama, Sci-Fi",0
41820,Himitsu,UNKNOWN,0
Both videos feature the same song,but one is sung by Hatsune Miku on Niconico,2.0,0
41822,Moldiver Ex,"Comedy, Sci-Fi",1
The second episode (Project F),10 minutes long,1994,0
41824,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,Hentai,2
41833,Kyuuketsuki Sugu Shinu,"Comedy, Supernatural",0
"The vampire hunter Ronald receives a job to infiltrate the castle of the so-called \"\"Invincible Progenitor\"\" and rescue a woman's son from the monster within. But upon arriving",he is dumbfounded to discover that the vampire quickly turns to ash by something as trivial as a clap of his hands! Moreover,,0
In a disastrous turn of events,Draluc's castle is destroyed,the lesser vampires plaguing the city,0
41834,King's Raid: Ishi wo Tsugumono-tachi,"Action, Adventure, Fantasy",1
The knight apprentice Kasel,accompanied by the priestess Frey,Kasel discovers that he is the son of the revered King Kyle and the only one who can wield the Holy Sword Aea—the same sword that slew the demon king. To fulfill this destiny,1
41842,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,Sports,1
Amidst tense preparations,the third-years of Hyoutei supervise next year's captain,can lead the club to glory once again. Determined to overthrow their respective captains' legacies during the match,0
The future of Hyoutei and Rikkai rests on the shoulders of these second-year aces,who harbor high expectations and ambitious goals. Emboldened by their endeavors,"Feb 13, 2021 to Apr 17, 2021",0
41844,"Au Tabi ni, Atarashii",Slice of Life,0
41848,Isekai Harem Monogatari,"Fantasy, Hentai",1
41851,Girl X,"Comedy, Horror",0
41852,Teienu Theater in Kobe Opening,UNKNOWN,0
41853,Ievan Polkka,UNKNOWN,0
41854,Sita Wihayeo,"Drama, Fantasy, Romance",0
While volunteering in Nepal,a Korean medical student named Sangmin Han encounters the beautiful yet tragic Sita. Previously,but their blissful love is short-lived; Sita dies only a year later.,0
Losing the woman dearest to him,Sangmin desperately begs the gods to bring Sita back. His prayers are answered but in exchange for a sacrifice,with no memory of him.,0
Through two lovers bound together by a destiny running deeper than it first appears,For the Sake of Sita is the story of Sita growing up as a Kumari,"Feb 26, 2020",0
41873,Street Fighter IV: Aftermath,Action,0
41877,Kamiarizuki no Kodomo,Mystery,0
One day,"Kanna unexpectedly encounters a divine messenger in the form of her favorite rabbit Shiro and a demon boy named Yasha. They reveal to the girl that her mother was an \"\"Idaten\"\"—a descendant of the gods endowed with incredible speed and entrusted to bring offerings from all over Japan to the annual Kamiari Festival in Izumo. As Yayoi's daughter and the new possessor of the Idaten amulet",,0
Enticed by the prospect of seeing her mother once more at the deities' event,Kanna accepts the challenge and enlists Shiro and Yasha to help her on her quest. Unbeknownst to her,"Oct 8, 2021",0
41880,Crayon Shin-chan Specials,"Comedy, Ecchi",0
41884,Ling Jian Zun 4th Season,"Action, Adventure, Fantasy, Romance",0
41899,Ore dake Haireru Kakushi Dungeon,"Action, Adventure, Fantasy, Ecchi",1
After failing to secure a job as a librarian,Noir decides to join the Hero Academy. He knows he must become stronger to enter the institution. The Great Sage advises him to explore a hidden dungeon deep within the mountains. There,his life points decrease,0
With his newfound powers,Noir begins his journey as a student in the Hero Academy,"Jan 9, 2021 to Mar 27, 2021",0
41902,Canon T-70: Mirai Toshi-hen,Sci-Fi,0
"(Source: Thirdculture)\"",Special,Finished Airing,0
41904,Korakuen Yuuenchi: Luna Park,UNKNOWN,0
"(Source: Chronotomo)\"",Special,Finished Airing,0
41911,Hanyou no Yashahime: Sengoku Otogizoushi,"Action, Adventure, Fantasy",1
Ten years later,14-year-old Towa is a relatively well-adjusted student,a demon slayer and Towa's long-lost twin sister; and Mistress Three-Eyes,0
41912,Gu Xiong,"Action, Slice of Life",2
41913,Wuxian Shaonu 48,Fantasy,1
"(Source: Nautiljon)\"",ONA,Finished Airing,0
41915,Zuihou de Zhaohuan Shi,"Action, Adventure, Drama, Fantasy",1
"(Source: MU)\"",ONA,Finished Airing,0
41916,You Yao,Comedy,1
Unfortunately,his disguise is broken by a man hired specifically to identify who's a real outsider and who isn't. In their battle of wits,,0
"(Source: Baidu)\"",ONA,Finished Airing,0
41917,Min Diao Ju Yi Wen Lu,"Action, Adventure, Supernatural, Suspense",1
"(Source: AniList)\"",ONA,Finished Airing,0
41918,Juan Siliang,"Action, Fantasy",0
"(Source: Livechart)\"",ONA,Finished Airing,0
41919,Mo Du Zhe,"Drama, Mystery",0
We keep reviewing and seeking out the motives of criminals,exploring the subtlest emotions driving them. It’s not to put ourselves in their shoes and sympathize,,0
We just want to have a fair trial – for ourselves and for those who still have hope for the world.,,,0
"(Source: NovelUpdates)\"",ONA,Not yet aired,0
41920,Dahua Zhi Shaonian You,Action,1
"(Source: V2Anime)\"",ONA,Finished Airing,0
41923,Yi Nian Yong Heng,"Action, Comedy, Fantasy",0
One will to slaughter countless devils. One will to eradicate innumerable immortals.,,,0
Only my will… is eternal.,,,0
A Will Eternal tells the tale of Bai Xiaochun,an endearing but exasperating young man who is driven primarily by his fear of death and desire to live forever,,0
"(Source: Novel Updates)\"",ONA,Finished Airing,0
41926,Sputnik da One,"Comedy, Sci-Fi",2
41930,Kamisama ni Natta Hi,"Drama, Fantasy",0
Somehow forced to tag along with her antics,he witnesses the effectiveness of Hina's skills with his own eyes and realizes that she truly is capable of divination. Nevertheless,Youta,0
41939,Halzion,UNKNOWN,2
41942,Jiyi U-Pan,Sci-Fi,2
41945,Kizuna (2014),"Drama, Supernatural",0
In eternal remembrance of March 11,2011.,,0
"(Source: Official Website)\"",Music,Finished Airing,0
41946,Shuumatsu no Harem,"Sci-Fi, Ecchi",1
Fortunately,Reito and four other men were spared during their cryosleep and are now immune to the virus. As the only men left in the world,Reito instead chooses to pursue Elisa,0
41951,Mukashi Keibanashi 2nd Season,"Comedy, Fantasy, Sports",0
41976,Chanbara Johnny,UNKNOWN,0
41987,Nevereverland,UNKNOWN,0
42000,Uta no Sumu Ie: Maison Hatsune,UNKNOWN,0
42003,Vocaloid Culture,UNKNOWN,0
42004,Super Secret,"Comedy, Romance, Supernatural",1
"(Source: MU)\"",ONA,Finished Airing,0
42005,Stand Up! Blaze Up!,UNKNOWN,0
42008,Kin no Makiba,Fantasy,0
42009,Kin no Makiba (Music),Fantasy,0
42012,Kaze wa Fuiteru ka?,UNKNOWN,0
42013,Man with a Mission Animated Short Movie,Comedy,0
42014,Kowasugimasu.,"Comedy, Horror",0
42015,Kuku★Nenbutsu,Avant Garde,0
42027,Kujira no Yu,Slice of Life,1
"(Source: Anilist)\"",Movie,Finished Airing,0
42030,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,"Action, Fantasy",1
"(Source: Sentai Filmworks)\"",Movie,Finished Airing,0
42031,Muramata-san no Himitsu,Hentai,1
While in the comfort of her own home,"Muramata reveals to Kaji her \"\"youthful foolishness",OVA,0
42033,Jingju Mao,"Action, Adventure, Comedy, Fantasy",1
"(Source: Amazon)\"",TV,Finished Airing,0
42042,Ojisan to Sakana,Comedy,0
42044,Minegishi-san wa Ootsu-kun ni Tabesasetai,"Boys Love, Slice of Life",1
42047,Sema Kuruoshii Ie,Horror,0
42048,Succubus Stayed Life The Animation,Hentai,2
42054,Chou Futsuu Toshi Kashiwa Densetsu,"Comedy, Fantasy",5
42055,Chou Futsuu Toshi Kashiwa Densetsu Z,"Comedy, Fantasy",5
42057,Kyoshin to Hyouka no Shiro,"Drama, Mystery, Supernatural",1
One summer day,Shirou's older childhood friend Akane returns to Minami Shimabara from Tokyo. Shirou and Akane take a stroll around Minami Shimabara with another longtime friend,,0
"(Source: ANN)\"",ONA,Finished Airing,0
42061,Ichiman,Comedy,0
42068,Utau Soccer Panda Mifanda,Slice of Life,0
42070,Tian Yu 2nd Season: Cang Gu Zhi Ban,"Action, Adventure, Fantasy",0
42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,"Comedy, Fantasy",1
"(Source: MAL News)\"",TV,Finished Airing,0
42072,Kenja no Deshi wo Nanoru Kenja,"Adventure, Fantasy",1
In an effort to spend his expiring credits,Dunbalf had purchased a cosmetic kit and tinkered with his character; however,he learns it has been 30 years since he supposedly disappeared.,0
Now tasked with finding the other missing mages by King Solomon,"the avid role player proclaims his new identity as Mira—the Pupil of the Wise Man Dunbalf—and ventures forth to prove his legacy.\"",winter 2022,0
42074,"Gon Movie: Gon, the Little Fox",Drama,1
But Hyoju doesn't realize who is behind the anonymous gifts,and the two are headed for a heartbreaking climax.,,0
"(Source: Official Site)\"",Movie,Finished Airing,0
42076,Inochi no Tabekata,"Horror, Supernatural",0
42078,Hakugin,Drama,0
42082,Yi Shijie Zhongyao Pu,"Drama, Fantasy",1
42083,Kocchi Muite Miiko,"Comedy, Slice of Life",1
"(Source: Official Site)\"",TV,Finished Airing,0
42084,Sabu to Ichi Torimono Hikae Pilot Film,"Action, Drama, Mystery",2
42089,Muumin Pilot Film,Fantasy,0
42090,Taeko no Nichijou 2nd Season,Slice of Life,0
42091,Shingeki no Kyojin: Chronicle,"Action, Drama",0
42104,Gisoku no Moses,Supernatural,0
"(Source: AniDB)\"",Music,Finished Airing,0
42105,Tetopettenson (2009),UNKNOWN,0
42106,Jiang Ziya,"Action, Adventure, Fantasy",1
However,Jiang Ziya's final task to execute the Nine-Tailed soon took a turn for the worse when the demon created an illusion and showed Jiang Ziya an innocent girl trapped inside her. Growing doubtful,until he would no longer be plagued by the Nine-Tailed's mirage.,0
Ten years later,Jiang Ziya dwells in the North Sea alongside his friend Shen Gongbao and his pet Si Bu Xiang. At a bar,the two begin a formidable journey that might uncover not only the truth Jiang Ziya has been searching for,0
42109,Kabushikigaisha Global Market CMs,"Comedy, Slice of Life",0
42111,Mouretsu 50 Ototarou,Comedy,0
42114,Million Doll: Otaku Go Kouza,Comedy,0
42121,Kanashimi no Kodomo-tachi,UNKNOWN,0
42128,He Wei Dao x Daojian Shenyu Alicization,Comedy,0
"(Source: ANN)\"",ONA,Finished Airing,0
42129,Bem Movie: Become Human,"Action, Horror, Supernatural",0
Detective Sonia Summers are tracking Bem and the others. She reunited with Belo,who is fighting a dark organization alone. He brought her to Bem,"Oct 2, 2020",0
42132,Benghuai Xinghe,"Action, Adventure, Sci-Fi",2
42135,Pokemon Advanced Generation Planetarium: Tenkuu Kara no Chousen,"Action, Adventure, Comedy, Fantasy",1
"(Source: Dogasu's Backpack)\"",Movie,Finished Airing,0
42136,Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center,"Action, Adventure, Comedy, Fantasy",1
"(Source: Dogasu's Backpack)\"",Movie,Finished Airing,0
42137,Pokemon Diamond & Pearl Atsumare! Pokemon Hoshi Matsuri,"Action, Adventure, Comedy, Fantasy",1
"(Source: Dogasu's Backpack)\"",Movie,Finished Airing,0
42138,Pokemon Best Wishes! Hikari to Kage no Tenkyuugi,"Action, Adventure, Comedy, Fantasy",1
"(Source: Dogasu's Backpack)\"",Movie,Finished Airing,0
42139,Pokemon Sun & Moon Planetarium,"Action, Adventure, Comedy, Fantasy",1
Meanwhile,the Rocket-Dan hear that rare Pokemon are said to appear during the solar eclipse and,the solar eclipse starts without them! Will Satoshi and his friends be able to watch the solar eclipse after all?,0
Use your full power to not miss the miraculous moment when the sun and moon perform their special dance!,,,0
"(Source: Dogasu's Backpack)\"",Movie,Finished Airing,0
42141,Kanojo ga Yatsu ni Idakareta Hi,Hentai,2
42143,Aya to Majo,UNKNOWN,1
Aya soon learns that she has,in fact,Special,0
42144,Jingju Mao Zhi Xinnian de Maoxian,"Action, Adventure, Comedy, Fantasy",0
42145,Hulaing Babies Aratame: Staying Babies,"Comedy, Slice of Life",0
"(Source: AniDB)\"",TV,Finished Airing,0
42146,Jingju Mao Zhi Cheng Feng Polang,"Action, Adventure, Comedy, Fantasy",0
42147,Jingju Mao Zhi Jiaota Shidi,"Action, Adventure, Comedy, Fantasy",0
42148,Xin Jue,"Action, Adventure, Sci-Fi",1
"(Source: V2Anime)\"",ONA,Finished Airing,0
42149,Qiang Shen Ji: Tegong Shijie Pian,"Action, Sci-Fi",0
42151,Qiang Shen Ji: Xuezu Mishi Pian,"Action, Sci-Fi",0
42153,Getter Robo Memorial,"Action, Sci-Fi",2
42156,Zetsubou Funsai Shoujo ∞ Amida,"Action, Drama, Fantasy",1
"(Source: Crunchyroll)\"",Music,Finished Airing,0
42158,Wangu Xian Qiong IV: Yin Yue Cheng Pian,"Action, Adventure, Fantasy",0
42161,Poketoon,"Adventure, Comedy",0
Episodes:,,,0
"#1: Zuruggu to Mimikkyu - Chase the Beans (ズルッグとミミッキュ)",animated by Dandelion Animation Studio,,0
"#2: Hero ni Naritai Yanchamu (ヒーローになりたいヤンチャム)",animated by Pancakes,,0
"#3: Yume no Tsubomi (ユメノツボミ)",animated by Studio Colorido,,0
"#4: Mattete ne! Koiking (まっててね！コイキング)",animated by Studio Colorido,,0
"#5: Pokapoka Magumaggu House (ぽかぽかマグマッグハウス)",animated by Studio Colorido,,0
"#6: Gengar ni Nacchatta!? (ゲンガーになっちゃった！？)",animated by Studio Colorido,,0
"#7: Fubuki no Natsu Yasumi (ふぶきのなつやすみ)",animated by Mimoid,,0
"#8: Purin no Uta (プリンのうた)",animated by StudioGOONEYS,8.0,0
42163,Arknights,"Action, Fantasy",0
42164,Mashin Mukashi Banashi Gekijou,Comedy,0
The anime features the deformed versions of Mashin,the vehicular partners of the Kiramager team,"Jun 7, 2020 to Jul 23, 2020",0
42166,Violet Evergarden CM,Fantasy,0
42168,BIGOTRE Capture Mission,UNKNOWN,0
42170,Mottainai Baasan,Slice of Life,0
"(Source: Anime News Network)\"",ONA,Finished Airing,0
42172,Dase! Ikevo Gakuen,"Comedy, Romance",1
42174,"Pokemon no Heisei-shi: Kayou Kara Mokuyou, Soshite Nichiyou e","Action, Fantasy",0
We will look back at the grand adventure Satoshi and Pikachu have been on from the beginning back in April 1997 all the way up till today.,,,0
We will also present precious,never-before-seen clips of Pokémon and characters that carry the fate of Pocket Monsters Sun &amp; Moon.,,0
"(Source: Serebii)\"",Special,Finished Airing,0
42176,Huyao Xiao Hongniang: Jin Chenxi,"Comedy, Drama, Romance, Supernatural",0
42178,Mi Bao Zhi Guo,"Fantasy, Mystery, Sci-Fi",1
The restorers,while investigating their own origins,,0
(Source: bilibili,"translated)\"",UNKNOWN,0
42179,Lalalacoco II,"Comedy, Slice of Life",0
42181,Shingata Jii (5-daime) LT-AM-3501,Comedy,0
42183,San Jian Hao Zhi Ban Mian Ren,"Action, Adventure, Fantasy, Romance",5
42187,Wu Shang Shen Di,"Action, Adventure, Supernatural",1
"(Source: LM ANIME)\"",ONA,Finished Airing,0
42191,RGB Adventure Recaps,"Adventure, Fantasy, Sci-Fi",0
42192,Edens Zero,"Action, Adventure, Fantasy, Sci-Fi",1
When Granbell becomes too dangerous for the three of them,they set off on an adventure through the Sakura Cosmos. They hope to make more interesting videos and even find the elusive goddess Mother,as no one has seen Mother before,0
42193,Munyeodo,Drama,1
"(Source: Annecy)\"",Movie,Finished Airing,0
42194,Katarina to Manabou,Comedy,0
42198,Atashin'chi Specials,"Comedy, Slice of Life",0
42199,We are Bulletproof: The Eternal,UNKNOWN,0
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,"Drama, Fantasy, Suspense",1
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2 presents the culmination of Subaru's experiences with the Sanctuary and its people,"along with his unwillingness to give up hope on saving them.\"",winter 2021,0
42205,Shaman King (2021),"Adventure, Comedy, Supernatural",1
Finding himself late for class one night,Manta Oyamada,Manta flees in terror. Later,0
42206,Nu Wushen de Canzhuo II,"Comedy, Gourmet, Slice of Life",0
42208,Oshiri Mae Man,Comedy,0
42209,Xi Xing Ji: Zaijian Wu Kong,"Action, Adventure, Fantasy",0
"(Source: TMDB)\"",ONA,Finished Airing,0
42211,Original Eigakan Manner Eizou,Comedy,0
42214,Kongjwi & Patjwi,"Fantasy, Romance",1
"Source: (themoviedb.org)\"",Movie,Finished Airing,0
42215,Ujudaejang Aekkunun,"Action, Adventure, Sci-Fi",2
42220,Condom Battler Gorou,Action,1
There are other characters in the anime like Miku and Hayato who duel using their own condoms. The anime is filled with absurd dialogue and fights,but these heroes always make sure to teach a sex education lesson along the way.,,0
"(Source: Comicbook.com)\"",ONA,Finished Airing,0
42223,Oujo & Onna Kishi W Do Gehin Roshutsu,"Fantasy, Hentai",5
42224,Shikiyoku Infinite,Hentai,2
42228,Junkers Come Here Pilot Film,Slice of Life,0
42233,Suirin: Karma (Ni),Avant Garde,0
42234,Ringo to Shoujo,Avant Garde,0
42235,Princess Aya,Fantasy,1
"Source: (letterboxd.com)\"",Movie,Finished Airing,0
42238,Ani ni Tsukeru Kusuri wa Nai! 4,"Comedy, Slice of Life",1
Despite his recklessness,Fen usually means well. As a result,TV,0
42240,Refrain,UNKNOWN,0
42245,Tiger Mask Pilot Film,Sports,0
42246,S=13,Avant Garde,0
42247,Oumagatoki,Avant Garde,0
42248,Eizou (Kage),Avant Garde,0
42249,Tokyo Revengers,"Action, Drama, Supernatural",1
After being forced to relive the very same day that began his downward spiral,Takemichi meets Hinata's younger brother. Without thinking,"Takemichi decides to fly through time to change the course of the future.\"",0
42250,Bungou Stray Dogs Wan!,"Comedy, Supernatural",1
A new take on its original work,"Bungou Stray Dogs Wan! shows the more mundane yet hilarious aspects of the characters' lives.\"",winter 2021,0
42256,Tonbo,Avant Garde,0
42257,Gavora,Avant Garde,0
42258,Spin,Avant Garde,0
42260,Ninja Collection,"Horror, Supernatural",1
"(Source: MAL News)\"",TV,Finished Airing,0
42262,Enoshimans Spin-off: Kurage no Soudan,Comedy,0
42263,Konglong Baobei: Longshen Yongshi 2,"Adventure, Comedy, Sci-Fi",0
42264,Konglong Baobei: Longshen Yongshi 3,"Adventure, Comedy, Sci-Fi",0
